Test ID,Study ID,Form,Field Type,Field,Field Value,Dictionary Level,Dictionary,Priority,Locale,IsApprovalRequired,IsAutoApproval,Subject,Site ,Event,Batch Identifier
100384,PROD,TPS,Main,Verbatim Term,HEPARIN SODIUM INJECTION,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100385,PROD,TPS,Main,Verbatim Term,SODIUM NITROPRUSSIDE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100386,PROD,TPS,Main,Verbatim Term,MEPIVACAINE HYDROCHLORIDE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100387,PROD,TPS,Main,Verbatim Term,PLAVIX 1 X 75MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100388,PROD,TPS,Main,Verbatim Term,ACARD 1 X 75MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100389,PROD,TPS,Main,Verbatim Term,NEDAL 1 X 1/2 A 5MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100390,PROD,TPS,Main,Verbatim Term,TRITACE 1 X 2.5MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100391,PROD,TPS,Main,Verbatim Term,40,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100392,PROD,TPS,Main,Verbatim Term,PRIMACOR ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100393,PROD,TPS,Main,Verbatim Term,BETO ZK 25,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100394,PROD,TPS,Main,Verbatim Term,POLOCARD 1 X 75MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100395,PROD,TPS,Main,Verbatim Term,POLPRAZOL 1 X 20MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100396,PROD,TPS,Main,Verbatim Term,OPACORDEN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100397,PROD,TPS,Main,Verbatim Term,KAMIREN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100398,PROD,TPS,Main,Verbatim Term,SUVARDIO,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100399,PROD,TPS,Main,Verbatim Term,ROMPIRIN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100400,PROD,TPS,Main,Verbatim Term,ISOSORBIDE LA,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100401,PROD,TPS,Main,Verbatim Term,BROMHEXINE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100402,PROD,TPS,Main,Verbatim Term,NAPHAZOLINE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100403,PROD,TPS,Main,Verbatim Term,EXTENDED RELEASE NIFEDIPINE TABLETS,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100404,PROD,TPS,Main,Verbatim Term, BAYASPIRIN ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100405,PROD,TPS,Main,Verbatim Term,NIFEDIPINE SUSTAINED RELEASE TABLETS,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100406,PROD,TPS,Main,Verbatim Term, BAYASPIRIN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100407,PROD,TPS,Main,Verbatim Term,REODAR,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100408,PROD,TPS,Main,Verbatim Term,DIAGLYZID MR,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100409,PROD,TPS,Main,Verbatim Term,MAGNIKOR,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100410,PROD,TPS,Main,Verbatim Term,LOPIREL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100411,PROD,TPS,Main,Verbatim Term,TIKAGRELOR,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100412,PROD,TPS,Main,Verbatim Term,BETIMOL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100413,PROD,TPS,Main,Verbatim Term,NEOSORBID,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100414,PROD,TPS,Main,Verbatim Term,INSULIN DETEMIR (LEVEMIR),PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100415,PROD,TPS,Main,Verbatim Term,INSULIN ASPART (NOVOLOG),PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100416,PROD,TPS,Main,Verbatim Term,TRAVOPROST OPHTHALMIC,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100417,PROD,TPS,Main,Verbatim Term,OMEGA-3 POLYUNSATURATED FATTY ACIDES,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100418,PROD,TPS,Main,Verbatim Term,SODIUM CHLORIDE NASAL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100419,PROD,TPS,Main,Verbatim Term,OCULAR LUBRICANT,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100420,PROD,TPS,Main,Verbatim Term,BI PAP MACHINE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100421,PROD,TPS,Main,Verbatim Term,METOCLOPRAMIDE HCL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100422,PROD,TPS,Main,Verbatim Term,OXIRACETAM,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100423,PROD,TPS,Main,Verbatim Term,PYRIDOXINE HC,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100424,PROD,TPS,Main,Verbatim Term,AMANTADINE SULFATE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100425,PROD,TPS,Main,Verbatim Term,BACILLUS POLYFERMENTICUS NSP  ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100426,PROD,TPS,Main,Verbatim Term,CARBIDOPA MONOHYDRATE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100427,PROD,TPS,Main,Verbatim Term,FELODIPINE SUSTAINED RELEASE TABLETS,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100428,PROD,TPS,Main,Verbatim Term,EZETEMIDE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100429,PROD,TPS,Main,Verbatim Term,GLICLAZIDE MODIFIED RELEASE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100430,PROD,TPS,Main,Verbatim Term,CADUET(AMLODIPIN2.5MG/ATRVASTATIN10MG),PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100431,PROD,TPS,Main,Verbatim Term,CETRIZINE PRN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100432,PROD,TPS,Main,Verbatim Term,EYE DROPS PRN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100433,PROD,TPS,Main,Verbatim Term,BENAZEPRIL HYDROCHLORIDE TABLETS,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100434,PROD,TPS,Main,Verbatim Term,SIMVATSTAIN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100435,PROD,TPS,Main,Verbatim Term,AT0RVASTATIN CALCIUM HYDRATE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100436,PROD,TPS,Main,Verbatim Term, SENNOSIDE A+B CALCIUM,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100437,PROD,TPS,Main,Verbatim Term,NOVOMIX 30 PENFILL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100438,PROD,TPS,Main,Verbatim Term,LEVAMLODIPINE BESYLATE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100439,PROD,TPS,Main,Verbatim Term,GINKOBIL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100440,PROD,TPS,Main,Verbatim Term,OMEGA 3- FATTY ACIDS ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100441,PROD,TPS,Main,Verbatim Term,COXFLAM 15MG DAILY,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100442,PROD,TPS,Main,Verbatim Term,COXFLAM ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100443,PROD,TPS,Main,Verbatim Term,CO DIOVAN 160/25,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100444,PROD,TPS,Main,Verbatim Term,TARTARIC ACID METOPROLOL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100445,PROD,TPS,Main,Verbatim Term,LEVAMLODIPING BESYLATE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100446,PROD,TPS,Main,Verbatim Term,NIFEDIPINE SUSTAINED ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100447,PROD,TPS,Main,Verbatim Term,BENAZEPRIL HYDROCHLORIDE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100448,PROD,TPS,Main,Verbatim Term,DUO PLAVIX 75/100,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100449,PROD,TPS,Main,Verbatim Term,"BARACLUDE 0,5",PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100450,PROD,TPS,Main,Verbatim Term,AMARY,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100451,PROD,TPS,Main,Verbatim Term,PIPERAZINE FERULATE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100452,PROD,TPS,Main,Verbatim Term,XINYUAN CAPSULE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100453,PROD,TPS,Main,Verbatim Term,EXTENDED RELEASE NIFEDIPINE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100454,PROD,TPS,Main,Verbatim Term,FELODIPINE SUSTAINED ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100455,PROD,TPS,Main,Verbatim Term, NIFEDIPINE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100456,PROD,TPS,Main,Verbatim Term,ENALAPRILMALEAT 20 MG/HYDROCHLORTHIAZID12.5 MG ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100457,PROD,TPS,Main,Verbatim Term,ENALAPRILMALEAT 20 MG/HYDROCHLORTHIAZID 12.5 MG ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100458,PROD,TPS,Main,Verbatim Term,JANUMET 50/1000 MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100459,PROD,TPS,Main,Verbatim Term,OMEPRAZOL 20 MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100460,PROD,TPS,Main,Verbatim Term,BERLININSULIN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100461,PROD,TPS,Main,Verbatim Term,CHLORTHALIDON 25 MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100462,PROD,TPS,Main,Verbatim Term,FENOFIX,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100463,PROD,TPS,Main,Verbatim Term,IBUPROFEN 600MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100464,PROD,TPS,Main,Verbatim Term,CADUET (ATORVASTATINUM 10MG/AMLODIPINUM 10MG ),PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100465,PROD,TPS,Main,Verbatim Term,CADUET(ATORVASTATINUM 10MG/ AMLODIPINUM 10MG),PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100466,PROD,TPS,Main,Verbatim Term,DOBESILATE CALCIUM,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100467,PROD,TPS,Main,Verbatim Term,XUEMAITONG JIAONANG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100468,PROD,TPS,Main,Verbatim Term,FLUCONAZOLUM,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100469,PROD,TPS,Main,Verbatim Term,NYSTATINUM,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100470,PROD,TPS,Main,Verbatim Term,CANDECOR,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100471,PROD,TPS,Main,Verbatim Term,LIPOGEN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100472,PROD,TPS,Main,Verbatim Term,LUTEIN FORTE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100473,PROD,TPS,Main,Verbatim Term,OPTIVE EYE DROPS,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100474,PROD,TPS,Main,Verbatim Term,CRATAEGUTT ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100475,PROD,TPS,Main,Verbatim Term,VIANI 50/250,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100476,PROD,TPS,Main,Verbatim Term,"TAMSULOSIN 0,4",PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100477,PROD,TPS,Main,Verbatim Term,HALCIEN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100478,PROD,TPS,Main,Verbatim Term,TILIDIN RATIO PLUS M DOSP PPL 100ML,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100479,PROD,TPS,Main,Verbatim Term,ALENDRONAAT,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100480,PROD,TPS,Main,Verbatim Term,TIOTROPIUM ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100481,PROD,TPS,Main,Verbatim Term,FLUTIDE FORTE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100482,PROD,TPS,Main,Verbatim Term,BUPRENORPHIN ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100483,PROD,TPS,Main,Verbatim Term,PANTOPAZOL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100484,PROD,TPS,Main,Verbatim Term,FLUCONAZOL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100485,PROD,TPS,Main,Verbatim Term,GLYCERYL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100486,PROD,TPS,Main,Verbatim Term,COPIDROGEL,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100487,PROD,TPS,Main,Verbatim Term,OMEGA-3 SUPLEMENT,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100488,PROD,TPS,Main,Verbatim Term,ENAP HL- ENALAPRIL101MG/ HYDROCHLOROTHYAZIDE 12.5MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100489,PROD,TPS,Main,Verbatim Term,ACIDO ACETIL SALICILICO,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100490,PROD,TPS,Main,Verbatim Term,LIPOGEN ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100491,PROD,TPS,Main,Verbatim Term,ELANTAN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100492,PROD,TPS,Main,Verbatim Term,COPROFLOXACIN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100493,PROD,TPS,Main,Verbatim Term,COBESPRES,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100494,PROD,TPS,Main,Verbatim Term,COBESPRES-VALSARTAN,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100495,PROD,TPS,Main,Verbatim Term,COBESPRES - HYDROCHLOROTIAZIDE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100496,PROD,TPS,Main,Verbatim Term,PLAVIX 1 X 75MG ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100497,PROD,TPS,Main,Verbatim Term,PREDNISONE 40MG,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100498,PROD,TPS,Main,Verbatim Term,HYDROCORTISONE AND MENTHOL 1% LOTION,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100499,PROD,TPS,Main,Verbatim Term,ROSUVASTATON,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100500,PROD,TPS,Main,Verbatim Term,COLGEN KOWA BIEN SOFT MINI CAPSULE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100501,PROD,TPS,Main,Verbatim Term,EXFORGE ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100502,PROD,TPS,Main,Verbatim Term,HYPOTIAZIDE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100503,PROD,TPS,Main,Verbatim Term,ENAFONE,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100504,PROD,TPS,Main,Verbatim Term,THYROXINE SODIUM ,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
100505,PROD,TPS,Main,Verbatim Term,THYROXINE SODIUM 100MCG DAILY,PRODUCTSYNONYM,WhoDrugDDEB2,1,eng,FALSE,TRUE,Subject: OK Checkup,OK,Checkup,WhoDrugDDEB2 Batch 1
